Unique_Patient_Identifier	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS10c	SBS10d	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22a	SBS22b	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40a	SBS40b	SBS40c	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS90	SBS91	SBS92	SBS93	SBS94	SBS95	SBS96	SBS97	SBS98	SBS99	SBS1_prop	SBS2_prop	SBS3_prop	SBS4_prop	SBS5_prop	SBS6_prop	SBS7a_prop	SBS7b_prop	SBS7c_prop	SBS7d_prop	SBS8_prop	SBS9_prop	SBS10a_prop	SBS10b_prop	SBS10c_prop	SBS10d_prop	SBS11_prop	SBS12_prop	SBS13_prop	SBS14_prop	SBS15_prop	SBS16_prop	SBS17a_prop	SBS17b_prop	SBS18_prop	SBS19_prop	SBS20_prop	SBS21_prop	SBS22a_prop	SBS22b_prop	SBS23_prop	SBS24_prop	SBS25_prop	SBS26_prop	SBS27_prop	SBS28_prop	SBS29_prop	SBS30_prop	SBS31_prop	SBS32_prop	SBS33_prop	SBS34_prop	SBS35_prop	SBS36_prop	SBS37_prop	SBS38_prop	SBS39_prop	SBS40a_prop	SBS40b_prop	SBS40c_prop	SBS41_prop	SBS42_prop	SBS43_prop	SBS44_prop	SBS45_prop	SBS46_prop	SBS47_prop	SBS48_prop	SBS49_prop	SBS50_prop	SBS51_prop	SBS52_prop	SBS53_prop	SBS54_prop	SBS55_prop	SBS56_prop	SBS57_prop	SBS58_prop	SBS59_prop	SBS60_prop	SBS84_prop	SBS85_prop	SBS86_prop	SBS87_prop	SBS88_prop	SBS89_prop	SBS90_prop	SBS91_prop	SBS92_prop	SBS93_prop	SBS94_prop	SBS95_prop	SBS96_prop	SBS97_prop	SBS98_prop	SBS99_prop
wardell_HK10	27.6094910172833	17.7883233616078	0.159785006601481	0	14.9990674951502	0	0	0	0	0	0	0.0691890829331616	0	0	0.649302493949813	0.0417464297117052	0	0	21.428051674429	0	0	5.47365120046436	0	0.110223035836133	0.217276940556553	0	0	0	0.0259211203678215	0	0	0.386361377940149	0	0	0	0	0.0145473873917817	0	0	1.19547760425125	0	0	0	0	0	0	0	0.936331944549656	0	0	0	18.225975750546	0	0	0	0	0	0	0	0.713584049241509	0	0.00631631424532073	0	2.19725814898771	0	0.695257431228741	0	1.97669440527151	0	0	0	0	5.56368835634203	9.87630839796731	0	0	0	0	0	0	0	0	0.277564072383137	8.19688406567911	0.789126224517679	0.048299274678961	0.197674190927602	0.127358104003555	0.00114400413548142	0	0.107388018486696	0	0	0	0	0	0	0.000495369363429185	0	0	0.00464877621534048	0.000298889672113532	0	0	0.153417271446476	0	0	0.0391894067078008	0	0.000789157953576627	0.00155562604920369	0	0	0	0.000185586054210074	0	0	0.00276621082011918	0	0	0	0	0.000104154148694038	0	0	0.00855919683722172	0	0	0	0	0	0	0	0.00670380556681241	0	0	0	0.130491540322129	0	0	0	0	0	0	0	0.00510900941652117	0	4.52225760810536e-05	0	0.0157315912339105	0	0.00497779731319607	0	0.0141524328365402	0	0	0	0	0.0398340409000935	0.0707108751370153	0	0	0	0	0	0	0	0	0.00198726059109747	0.0586867908863718	0.0056498646742034	0.0003458057245089
wardell_HK100	0.832145193494328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22437427452531	0	0	0	0	0	0	0	0	0	0	0	0	2.47028799996711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90641082481225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129351306860796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190320648048863	0	0	0	0	0	0	0	0	0	0	0	0	0.383989457148099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296338587942242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wardell_HK101	332.166354806163	0	0	0	1.92395811049816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448.277862322303	0	0	0	0	0	113.673784970579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184308768419518	0	38.8078743916235	0	0	0	0	0	0	0	0	0	149.09863656599	0	0	0	0	0	0	0	0	0	172.85256233451	0	0	0	0	0	0	0	0	0	0	0	0	0.264256347020148	0	0	0	0.00153061300382671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356629347413649	0	0	0	0	0	0.0904336599226263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146627619449134	0	0.0308737684415137	0	0	0	0	0	0	0	0	0	0.11861605028482	0	0	0	0	0	0	0	0	0	0.137513586293967	0	0	0	0	0	0	0	0	0	0	0	0
wardell_HK102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02558104713581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wardell_HK103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204341050086795	0	0	0	1.15712667468772	0	0	1.46572051803772	0	0	0	0	0	0	0	0	0	0	0	0.153315312583017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79918584387926	0	0	0	1.06199961065582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298670474191689	0	0	0	0.169128803283549	0	0	0.214233724437095	0	0	0	0	0	0	0	0	0	0	0	0.0224089859039908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40913666783398	0	0	0	0.155224771122216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wardell_HK109	18.8407594426973	53.6826229998256	0	0	4.10362638469715	0	0	0	0	0	0	0	0	0	0	0	0	0	32.8357832957719	0	0	0	0	0.508307644584702	0	0	0	0	0	0	0	0.00907906106114193	0	0	0	0	0.00890599249967832	0	0	0	0	0	0	0	0	0	0	10.5313602737232	0.0129220163563291	0.0210197255868994	0	0.387060957837516	0	0	0	0	0	0.219415506046752	0.00731650343546245	0.225122270098223	0.0072890929407484	6.04806766904962	0	0.0139925979635887	0	0	0	0.0240866869840362	0	0	0	0	0.00837381494718402	7.65665358971521	0	0	0	0	0	0	0	0	0	0.405561239207844	0.668712802805716	0.2505416124269	0.138051226662923	0.393346774483747	0	0	0.0300683556783779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240596467260572	0	0	0	0	0.00372450452809418	0	0	0	0	0	0	0	6.6524681250258e-05	0	0	0	0	6.52565621343855e-05	0	0	0	0	0	0	0	0	0	0	0.0771660616249837	9.4683030924267e-05	0.000154017087804507	0	0.0028360979919791	0	0	0	0	0	0.00160771543475977	5.36099554384248e-05	0.00164953040405427	5.34091114952589e-05	0.0443157911543896	0	0.000102527465463887	0	0	0	0.000176489524984669	0	0	0	0	6.13571564789098e-05	0.0561023255675056	0	0	0	0	0	0	0	0	0	0.00297165444577019	0.00489983553971401	0.00183578464715479
wardell_HK11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50427684556436	1.84933315275097	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00407734730472497	0	0	0	0	0	0	0	0	0	0	0	0.0164769223233668	0.0199634299315831	0	2.67586781256125	0	0	0	0	0	0	0	1.54306499753333	1.03082054486461	0	0	1.14587200500896	0	0	0	0.00135033454349128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55392354044909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187656185196789	0.138578450388935	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000305533089235853	0	0	0	0	0	0	0	0	0	0	0	0.00123468632969372	0.00149594527100299	0	0.200514230958741	0	0	0	0	0	0	0	0.115628466341764	0.0772437965133101	0	0	0.0858650949732832	0	0	0	0.000101186348314423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191376424588931	0	0
wardell_HK110	0.116320390993513	0.006856481745628	0.149753080612435	3.28439251220054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282667658070616	0	0	0	0.0167853976335057	0	0.891346250043598	0	0	0	0.00445222815938154	0	0	0	0	0	0.00839570584828867	1.04011182613537	1.82643717148822	0	0	0	0	0	0	0	0	0.223564410559974	0	0	0	0	0	0	1.67183427883271	0	1.54966864259145	0.233407683344582	0.222739030666662	0	0.827833059547526	0.191850472423744	2.61186295647472	0.50175188580678	0.571111160649889	0	0.00494372382101882	0	0	1.1720826961405	0	0.496469431403468	0	0	13.0346616990953	0.0471825015028544	0	0	0	0	0	0	0	0	0	3.12885754265163	3.58720769549889	5.42659547310045	0.00269690026222217	0.00015896823643532	0.00347204061921333	0.0761489791406233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065536788061079	0	0	0	0.000389171175343019	0	0.0206659547388161	0	0	0	0.000103225369068598	0	0	0	0	0	0.000194655306007806	0.0241150999638687	0.0423461341957973	0	0	0	0	0	0	0	0	0.0051833639167905	0	0	0	0	0	0	0.0387616501841659	0	0.0359292273080084	0.00541158121151585	0.00516422739883615	0	0.0191933948665494	0.00444807299019392	0.0605563120278532	0.0116331692220519	0.0132412711628573	0	0.000114620746675475	0	0	0.0271748581961323	0	0.01151069497189	0	0	0.302209975860793	0.00109393116364647	0	0	0	0	0	0	0	0	0	0.0725428848300861	0.0831697803971091	0.125816175731342
wardell_HK111	0	0	0	1.33674470294272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25200227759134	0	0	0	1.55775701795552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424834897265155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080089609837556	0	0	0	0.495075492897289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wardell_HK113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50543635442052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
